Activity,student,Time Stamp,Family,Action,Component,Outcome,#circuits,#circuits_w_battery,#loops,#components,#battery,#circuitSwitch,#grabBagResistor,#lightBulb,#resistor,#seriesAmmeter,current_is_circuit,current_#loops,current_#components,current_#battery,current_#circuitSwitch,current_#grabBagResistor,current_#lightBulb,current_#resistor,current_#seriesAmmeter,non_default_resistor_values
a2,42175126,1373577469777,Construct,add,resistor,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577470559,Construct,join,resistor,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,42175126,1373577471355,Construct,add,wire,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577472371,Construct,join,wire,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,42175126,1373577473355,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,0
a2,42175126,1373577473418,Construct,join,wire,current_change,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577477574,Test_complex_not,startMeasure,voltmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577478590,Test_complex_not,startMeasure,voltmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577483605,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577484965,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577485855,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577486637,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577487293,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577488215,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577489137,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577492215,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577492871,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577511340,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577511918,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577513012,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577514465,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577516371,Test_complex_not,traceMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577545199,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577546480,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577546481,pause,pause,pause,pause,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577637996,Test_complex_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577648215,Test_complex_not,startMeasure,voltmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,0
a2,42175126,1373577648216,pause,pause,pause,pause,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577675652,Interface,view,showValues,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577678684,Interface,view,schematic,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577682309,Interface,view,schematic,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577683902,Interface,view,schematic,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577684996,Interface,view,schematic,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577689621,Interface,view,schematic,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577690824,Interface,view,schematic,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577692777,Construct,add,circuitSwitch,None,1,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577694480,Construct,organizeWorkspace,junction,None,1,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577695590,Interface,view,schematic,None,1,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577697637,Construct,organizeWorkspace,junction,None,1,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577706387,Interface,view,schematic,None,1,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577710512,Construct,joinX,circuitSwitch,None,1,1,3,5,1,1,0,0,3,0,1,3,5,1,1,0,0,3,0,0
a2,42175126,1373577713059,Construct,remove,wire,current_change,1,1,1,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577714262,Construct,add,wire,None,1,1,1,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577716699,Construct,join,wire,None,1,1,1,5,1,1,0,0,3,0,1,1,5,1,1,0,0,3,0,0
a2,42175126,1373577718059,Construct,organizeWorkspace,junction,None,1,1,1,5,1,1,0,0,3,0,1,1,5,1,1,0,0,3,0,0
a2,42175126,1373577718121,Construct,joinX,wire,None,1,1,2,5,1,1,0,0,3,0,1,2,5,1,1,0,0,3,0,0
a2,42175126,1373577725152,Interface,view,schematic,None,1,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577731277,Interface,view,schematic,None,1,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577741090,Construct,switch,circuitSwitch,current_change,1,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577741091,pause,pause,pause,pause,1,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577771762,Interface,enableComponent,grabBagResistor,None,1,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577776059,Construct,add,grabBagResistor,None,1,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577778949,Construct,organizeWorkspace,grabBagResistor,None,1,1,2,6,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577781168,Construct,organizeWorkspace,grabBagResistor,None,1,1,2,6,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577783184,Construct,organizeWorkspace,junction,None,1,1,2,6,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577785684,Construct,joinX,grabBagResistor,None,1,1,3,6,1,1,1,0,3,0,1,3,6,1,1,1,0,3,0,0
a2,42175126,1373577789402,Construct,remove,circuitSwitch,current_change,1,1,1,5,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577791277,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577793434,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577794402,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,1,0,3,0,1,1,5,1,0,1,0,3,0,0
a2,42175126,1373577794480,Construct,join,grabBagResistor,None,1,1,2,5,1,0,1,0,3,0,1,2,5,1,0,1,0,3,0,0
a2,42175126,1373577797652,Construct,organizeWorkspace,battery,None,1,1,2,5,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,42175126,1373577801090,Test_other_not,startMeasure,voltmeter,deliberate_measure,1,1,2,5,1,0,1,0,3,0,1,2,5,1,0,1,0,3,0,0
a2,42175126,1373577803496,Test_other_not,startMeasure,voltmeter,deliberate_measure,1,1,2,5,1,0,1,0,3,0,1,2,5,1,0,1,0,3,0,0
a2,42175126,1373577804824,Test_other_not,startMeasure,voltmeter,deliberate_measure,1,1,2,5,1,0,1,0,3,0,1,2,5,1,0,1,0,3,0,0
a2,42175126,1373577809418,Construct,changeVoltage,battery,None,1,1,2,5,1,0,1,0,3,0,1,2,5,1,0,1,0,3,0,0
a2,42822113,1373650113571,Construct,add,resistor,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650113572,pause,pause,pause,pause,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650176868,Construct,add,wire,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650177837,Construct,join,wire,None,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
a2,42822113,1373650178680,Construct,add,wire,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650180274,Construct,join,wire,None,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
a2,42822113,1373650180915,Construct,add,wire,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650181665,Construct,join,wire,None,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
a2,42822113,1373650182399,Construct,add,wire,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650184212,Construct,join,wire,None,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
a2,42822113,1373650186009,Construct,organizeWorkspace,junction,None,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
a2,42822113,1373650186962,Construct,add,wire,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650187665,Construct,join,wire,None,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
a2,42822113,1373650191040,Interface,enableComponent,seriesAmmeter,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650191946,Construct,add,seriesAmmeter,None,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650192649,Construct,join,seriesAmmeter,None,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0
a2,42822113,1373650194040,Construct,add,battery,None,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650195493,Construct,add,wire,None,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650196790,Construct,join,wire,None,0,0,0,3,1,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0
a2,42822113,1373650197696,Construct,join,battery,None,0,0,0,3,1,0,0,0,1,1,0,0,3,1,0,0,0,1,1,0
a2,42822113,1373650198759,Construct,add,wire,None,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650199212,Construct,join,wire,None,0,0,0,3,1,0,0,0,1,1,0,0,3,1,0,0,0,1,1,0
a2,42822113,1373650200665,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,1,1,0,0,3,1,0,0,0,1,1,0
a2,42822113,1373650201509,Construct,add,wire,None,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650202118,Construct,join,wire,None,0,0,0,3,1,0,0,0,1,1,0,0,3,1,0,0,0,1,1,0
a2,42822113,1373650202149,Construct,join,wire,reading_updated,1,1,1,3,1,0,0,0,1,1,1,1,3,1,0,0,0,1,1,0
a2,42822113,1373650207977,Interface,view,showValues,None,1,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650207978,pause,pause,pause,pause,1,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650225915,Construct,sliderEndDrag,resistor,reading_updated,1,1,1,3,1,0,0,0,1,1,1,1,3,1,0,0,0,1,1,0
a2,42822113,1373650234102,Construct,changeResistance,resistor,reading_updated,1,1,1,3,1,0,0,0,1,1,1,1,3,1,0,0,0,1,1,1
a2,42822113,1373650236415,Construct,changeResistance,resistor,reading_updated,1,1,1,3,1,0,0,0,1,1,1,1,3,1,0,0,0,1,1,0
a2,42822113,1373650236416,pause,pause,pause,pause,1,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650297149,Interface,enableComponent,voltmeter,None,1,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650300305,Test_basic_not_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,1,1,1,1,3,1,0,0,0,1,1,0
a2,42822113,1373650300306,pause,pause,pause,pause,1,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650323727,Construct,split,junction,reading_updated,0,0,0,3,1,0,0,0,1,1,0,0,3,1,0,0,0,1,1,0
a2,42822113,1373650325071,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,1,1,0,0,3,1,0,0,0,1,1,0
a2,42822113,1373650326180,Construct,add,resistor,None,0,0,0,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650327040,Construct,join,resistor,None,0,0,0,4,1,0,0,0,2,1,0,0,4,1,0,0,0,2,1,0
a2,42822113,1373650328321,Construct,organizeWorkspace,junction,None,0,0,0,4,1,0,0,0,2,1,0,0,4,1,0,0,0,2,1,0
a2,42822113,1373650330290,Construct,organizeWorkspace,junction,None,0,0,0,4,1,0,0,0,2,1,0,0,4,1,0,0,0,2,1,0
a2,42822113,1373650331680,Construct,organizeWorkspace,junction,None,0,0,0,4,1,0,0,0,2,1,0,0,4,1,0,0,0,2,1,0
a2,42822113,1373650334462,Construct,organizeWorkspace,junction,None,0,0,0,4,1,0,0,0,2,1,0,0,4,1,0,0,0,2,1,0
a2,42822113,1373650335649,Construct,join,wire,reading_updated,1,1,1,4,1,0,0,0,2,1,1,1,4,1,0,0,0,2,1,0
a2,42822113,1373650335650,pause,pause,pause,pause,1,1,1,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650362618,Test_simple_not_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,4,1,0,0,0,2,1,1,1,4,1,0,0,0,2,1,0
a2,42822113,1373650362619,pause,pause,pause,pause,1,1,1,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650410665,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,2,1,1,1,4,1,0,0,0,2,1,0
a2,42822113,1373650411415,Construct,split,junction,reading_updated,0,0,0,4,1,0,0,0,2,1,0,0,4,1,0,0,0,2,1,0
a2,42822113,1373650413743,Construct,organizeWorkspace,resistor,None,0,0,0,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650415165,Construct,organizeWorkspace,junction,None,0,0,0,4,1,0,0,0,2,1,0,0,4,1,0,0,0,2,1,0
a2,42822113,1373650416618,Construct,organizeWorkspace,junction,None,0,0,0,4,1,0,0,0,2,1,0,0,4,1,0,0,0,2,1,0
a2,42822113,1373650417790,Construct,add,wire,None,0,0,0,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650420462,Construct,join,wire,None,0,0,0,4,1,0,0,0,2,1,0,0,4,1,0,0,0,2,1,0
a2,42822113,1373650421540,Construct,organizeWorkspace,junction,None,0,0,0,4,1,0,0,0,2,1,0,0,4,1,0,0,0,2,1,0
a2,42822113,1373650421571,Construct,join,wire,reading_updated,1,1,1,4,1,0,0,0,2,1,1,1,4,1,0,0,0,2,1,0
a2,42822113,1373650422571,Construct,add,wire,None,1,1,1,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650423509,Construct,joinX,wire,None,1,1,1,4,1,0,0,0,2,1,1,1,4,1,0,0,0,2,1,0
a2,42822113,1373650424430,Construct,add,wire,None,1,1,1,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650425055,Construct,join,wire,None,1,1,1,4,1,0,0,0,2,1,1,1,4,1,0,0,0,2,1,0
a2,42822113,1373650425102,Construct,joinX,wire,reading_updated,1,1,2,4,1,0,0,0,2,1,1,2,4,1,0,0,0,2,1,0
a2,42822113,1373650425103,pause,pause,pause,pause,1,1,2,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650491946,Construct,remove,wire,reading_updated,1,1,1,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650494821,Construct,remove,wire,None,1,1,1,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650496743,Construct,split,junction,reading_updated,0,0,0,4,1,0,0,0,2,1,0,0,4,1,0,0,0,2,1,0
a2,42822113,1373650497477,Construct,add,resistor,None,0,0,0,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650498415,Construct,join,resistor,None,0,0,0,5,1,0,0,0,3,1,0,0,5,1,0,0,0,3,1,0
a2,42822113,1373650499571,Construct,organizeWorkspace,junction,None,0,0,0,5,1,0,0,0,3,1,0,0,5,1,0,0,0,3,1,0
a2,42822113,1373650499602,Construct,join,resistor,reading_updated,1,1,1,5,1,0,0,0,3,1,1,1,5,1,0,0,0,3,1,0
a2,42822113,1373650508915,Test_complex_not,startMeasure,voltmeter,deliberate_measure,1,1,1,5,1,0,0,0,3,1,1,1,5,1,0,0,0,3,1,0
a2,42822113,1373650508916,pause,pause,pause,pause,1,1,1,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650578259,Construct,add,wire,None,1,1,1,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650581087,Construct,joinX,wire,None,1,1,1,5,1,0,0,0,3,1,1,1,5,1,0,0,0,3,1,0
a2,42822113,1373650583399,Construct,split,junction,reading_updated,0,0,0,5,1,0,0,0,3,1,0,0,5,1,0,0,0,3,1,0
a2,42822113,1373650584743,Construct,organizeWorkspace,junction,None,0,0,0,5,1,0,0,0,3,1,0,0,5,1,0,0,0,3,1,0
a2,42822113,1373650585821,Construct,add,wire,None,0,0,0,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650587243,Construct,join,wire,None,0,0,0,5,1,0,0,0,3,1,0,0,5,1,0,0,0,3,1,0
a2,42822113,1373650587305,Construct,join,wire,reading_updated,1,1,1,5,1,0,0,0,3,1,1,1,5,1,0,0,0,3,1,0
a2,42822113,1373650588009,Construct,add,wire,None,1,1,1,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650588977,Construct,join,wire,None,1,1,1,5,1,0,0,0,3,1,1,1,5,1,0,0,0,3,1,0
a2,42822113,1373650589040,Construct,joinX,wire,reading_updated,1,1,2,5,1,0,0,0,3,1,1,2,5,1,0,0,0,3,1,0
a2,42822113,1373650589041,pause,pause,pause,pause,1,1,2,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650646446,Construct,remove,resistor,reading_updated,1,1,1,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650647993,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,2,1,1,1,4,1,0,0,0,2,1,0
a2,42822113,1373650648024,Construct,join,wire,reading_updated,1,1,2,4,1,0,0,0,2,1,1,2,4,1,0,0,0,2,1,0
a2,42822113,1373650649696,Construct,split,junction,reading_updated,1,1,1,4,1,0,0,0,2,1,1,1,4,1,0,0,0,2,1,0
a2,42822113,1373650651399,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,2,1,1,1,4,1,0,0,0,2,1,0
a2,42822113,1373650652743,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,2,1,1,1,4,1,0,0,0,2,1,0
a2,42822113,1373650653868,Construct,add,wire,None,1,1,1,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650654946,Construct,join,wire,None,1,1,1,4,1,0,0,0,2,1,1,1,4,1,0,0,0,2,1,0
a2,42822113,1373650655696,Construct,add,resistor,None,1,1,1,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650658962,Construct,join,resistor,None,1,1,1,5,1,0,0,0,3,1,1,1,5,1,0,0,0,3,1,0
a2,42822113,1373650661665,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,0,3,1,1,1,5,1,0,0,0,3,1,0
a2,42822113,1373650661696,Construct,join,resistor,reading_updated,1,1,2,5,1,0,0,0,3,1,1,2,5,1,0,0,0,3,1,0
a2,42822113,1373650664071,Construct,split,junction,reading_updated,1,1,1,5,1,0,0,0,3,1,1,1,5,1,0,0,0,3,1,0
a2,42822113,1373650665790,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,0,3,1,1,1,5,1,0,0,0,3,1,0
a2,42822113,1373650666540,Construct,add,wire,None,1,1,1,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650667634,Construct,join,wire,None,1,1,1,5,1,0,0,0,3,1,1,1,5,1,0,0,0,3,1,0
a2,42822113,1373650667712,Construct,join,wire,reading_updated,1,1,2,5,1,0,0,0,3,1,1,2,5,1,0,0,0,3,1,0
a2,42822113,1373650669227,Construct,organizeWorkspace,resistor,None,1,1,2,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650677634,Construct,split,junction,reading_updated,1,1,1,5,1,0,0,0,3,1,1,1,5,1,0,0,0,3,1,0
a2,42822113,1373650681524,Construct,organizeWorkspace,wire,None,1,1,1,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650682946,Construct,add,seriesAmmeter,None,1,1,1,6,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650684321,Construct,join,seriesAmmeter,None,1,1,1,6,1,0,0,0,3,2,1,1,6,1,0,0,0,3,2,0
a2,42822113,1373650686993,Construct,join,seriesAmmeter,reading_updated,1,1,2,6,1,0,0,0,3,2,1,2,6,1,0,0,0,3,2,0
a2,42822113,1373650686994,pause,pause,pause,pause,1,1,2,6,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650720509,Construct,remove,resistor,current_change,1,1,1,5,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650724227,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,0,2,2,1,1,5,1,0,0,0,2,2,0
a2,42822113,1373650724290,Construct,join,seriesAmmeter,reading_updated,1,1,2,5,1,0,0,0,2,2,1,2,5,1,0,0,0,2,2,0
a2,42822113,1373650725602,Construct,add,wire,None,1,1,2,5,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650726884,Construct,joinX,wire,None,1,1,2,5,1,0,0,0,2,2,1,2,5,1,0,0,0,2,2,0
a2,42822113,1373650727680,Construct,add,resistor,None,1,1,2,6,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650728430,Construct,join,resistor,None,1,1,2,6,1,0,0,0,3,2,1,2,6,1,0,0,0,3,2,0
a2,42822113,1373650730212,Construct,add,wire,None,1,1,2,6,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650731712,Construct,join,wire,None,1,1,2,6,1,0,0,0,3,2,1,2,6,1,0,0,0,3,2,0
a2,42822113,1373650731805,Construct,joinX,wire,reading_updated,1,1,3,6,1,0,0,0,3,2,1,3,6,1,0,0,0,3,2,0
a2,42822113,1373650731806,pause,pause,pause,pause,1,1,3,6,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650774259,Test_complex_not,startMeasure,voltmeter,deliberate_measure,1,1,3,6,1,0,0,0,3,2,1,3,6,1,0,0,0,3,2,0
a2,42822113,1373650776384,Test_complex_not,startMeasure,voltmeter,deliberate_measure,1,1,3,6,1,0,0,0,3,2,1,3,6,1,0,0,0,3,2,0
a2,42822113,1373650779102,Test_complex_not,startMeasure,voltmeter,deliberate_measure,1,1,3,6,1,0,0,0,3,2,1,3,6,1,0,0,0,3,2,0
a2,42822113,1373650782134,Test_complex_not,startMeasure,voltmeter,deliberate_measure,1,1,3,6,1,0,0,0,3,2,1,3,6,1,0,0,0,3,2,0
a2,42822113,1373650782135,pause,pause,pause,pause,1,1,3,6,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650939430,Test_complex_not,startMeasure,voltmeter,deliberate_measure,1,1,3,6,1,0,0,0,3,2,1,3,6,1,0,0,0,3,2,0
a2,42822113,1373650944024,Construct,split,junction,reading_updated,1,1,2,6,1,0,0,0,3,2,1,2,6,1,0,0,0,3,2,0
a2,42822113,1373650944884,Construct,add,lightBulb,None,1,1,2,7,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650946259,Construct,join,lightBulb,None,1,1,2,7,1,0,0,1,3,2,1,2,7,1,0,0,1,3,2,0
a2,42822113,1373650947290,Construct,join,wire,reading_updated,1,1,3,7,1,0,0,1,3,2,1,3,7,1,0,0,1,3,2,0
a2,42822113,1373650957680,Test_other_not,startMeasure,voltmeter,deliberate_measure,1,1,3,7,1,0,0,1,3,2,1,3,7,1,0,0,1,3,2,0
a2,42822113,1373650963446,Construct,remove,lightBulb,reading_updated,1,1,2,6,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650965899,Construct,add,resistor,None,1,1,2,7,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
a2,42822113,1373650969165,Construct,join,resistor,None,1,1,2,7,1,0,0,0,4,2,1,2,7,1,0,0,0,4,2,0
