Activity,Student#,Time Stamp,Family,Action,Component,Outcome,#circuits,#circuits_w_battery,#loops,#components,#battery,#circuitSwitch,#grabBagResistor,#lightBulb,#resistor,#seriesAmmeter,current_is_circuit,current_#loops,current_#components,current_#battery,current_#circuitSwitch,current_#grabBagResistor,current_#lightBulb,current_#resistor,current_#seriesAmmeter
a2,51876107,1373479919491,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,3,4,1,0,0,0,3,0,N,1,3,4,1,0,0,0,3,0
a2,51876107,1373479919991,Test,endMeasure,nonContactAmmeter,reading_updated,1,1,3,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373479920538,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,3,4,1,0,0,0,3,0,N,1,3,4,1,0,0,0,3,0
a2,51876107,1373479929460,Test,endMeasure,nonContactAmmeter,reading_updated,1,1,3,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373479930007,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,3,4,1,0,0,0,3,0,N,1,3,4,1,0,0,0,3,0
a2,51876107,1373479934523,Test,endMeasure,nonContactAmmeter,None,1,1,3,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373479934898,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,3,4,1,0,0,0,3,0,N,1,3,4,1,0,0,0,3,0
a2,51876107,1373479935789,Test,endMeasure,nonContactAmmeter,None,1,1,3,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373479935836,Test,traceMeasure,nonContactAmmeter,None,1,1,3,4,1,0,0,0,3,0,N,1,3,4,1,0,0,0,3,0
a2,51876107,1373479940633,Revise,remove,resistor,reading_updated,1,1,2,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373479941758,Organize,organizeWorkspace,junction,None,1,1,2,3,1,0,0,0,2,0,N,1,2,3,1,0,0,0,2,0
a2,51876107,1373479941789,Revise,join,resistor,reading_updated,1,1,3,3,1,0,0,0,2,0,N,1,3,3,1,0,0,0,2,0
a2,51876107,1373479943008,Organize,organizeWorkspace,junction,None,1,1,3,3,1,0,0,0,2,0,N,1,3,3,1,0,0,0,2,0
a2,51876107,1373479943039,Revise,join,resistor,current_change,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,51876107,1373479944664,Organize,organizeWorkspace,junction,None,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,51876107,1373479944665,pause,pause,pause,pause,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373479978525,Test,endMeasure,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373479978650,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,51876107,1373479979650,Test,endMeasure,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373479979853,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,51876107,1373479979854,pause,pause,pause,pause,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480016183,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,51876107,1373480016621,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480016793,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,51876107,1373480017183,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480017840,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,51876107,1373480023340,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480023606,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,51876107,1373480025059,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480025449,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,51876107,1373480025903,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480026231,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,51876107,1373480026637,Test,traceMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,51876107,1373480026638,pause,pause,pause,pause,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480099531,Interface,view,showValues,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480100969,Interface,view,showValues,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480103766,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480104016,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,51876107,1373480104844,Test,endMeasure,nonContactAmmeter,reading_updated,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480105375,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,51876107,1373480105376,pause,pause,pause,pause,1,1,3,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480122829,Organize,organizeWorkspace,junction,None,1,1,3,3,1,0,0,0,2,0,N,1,3,3,1,0,0,0,2,0
a2,51876107,1373480122861,Revise,join,resistor,reading_updated,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,51876107,1373480123908,Revise,split,junction,reading_updated,1,1,3,3,1,0,0,0,2,0,N,1,3,3,1,0,0,0,2,0
a2,51876107,1373480126392,Organize,organizeWorkspace,junction,None,1,1,3,3,1,0,0,0,2,0,N,1,3,3,1,0,0,0,2,0
a2,51876107,1373480127064,Build,add,resistor,None,1,1,3,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480128017,Build,join,resistor,None,1,1,3,4,1,0,0,0,3,0,N,1,3,4,1,0,0,0,3,0
a2,51876107,1373480128986,Organize,organizeWorkspace,junction,None,1,1,3,4,1,0,0,0,3,0,N,1,3,4,1,0,0,0,3,0
a2,51876107,1373480130189,Revise,join,wire,reading_updated,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480131252,Organize,organizeWorkspace,junction,None,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480131253,pause,pause,pause,pause,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480164363,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480164613,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480165613,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480165722,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480166941,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480166957,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480168160,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480170004,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480170941,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480170988,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480172004,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480172035,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480172036,pause,pause,pause,pause,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480192021,Interface,view,showValues,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480193333,Interface,view,showValues,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480194411,Interface,view,showValues,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480194412,pause,pause,pause,pause,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480229694,Revise,changeResistance,resistor,reading_updated,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480239914,Revise,changeResistance,resistor,reading_updated,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480239915,pause,pause,pause,pause,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480283635,Interface,view,showValues,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480284603,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480284713,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480285963,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480286260,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480292807,Revise,changeResistance,resistor,reading_updated,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480292808,pause,pause,pause,pause,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480342278,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480342544,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480344294,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480344356,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480345263,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480345325,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480346169,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480346232,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480346888,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480346966,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480347888,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480348185,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480358357,Revise,changeResistance,resistor,reading_updated,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480360623,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480360685,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480362435,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480362576,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480366998,Revise,changeResistance,resistor,reading_updated,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480374639,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480374764,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480375311,Test,traceMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480375342,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480375671,Test,traceMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480376202,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480377342,Test,traceMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480390718,Revise,changeResistance,resistor,reading_updated,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480391984,Test,traceMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480392093,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480392203,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480393484,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480393828,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480395500,Interface,view,showValues,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480400453,Revise,changeResistance,resistor,reading_updated,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480405860,Revise,changeResistance,resistor,reading_updated,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480421235,Revise,changeResistance,resistor,reading_updated,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480423126,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480423251,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480424673,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480424736,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480430642,Revise,changeResistance,resistor,reading_updated,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480438158,Test,traceMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480438596,Test,traceMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480438643,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480438705,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480439439,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480439580,Test,startMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480439939,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480440439,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480442158,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480442580,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480443815,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480445893,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480448815,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480449127,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480449128,pause,pause,pause,pause,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480472613,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480472660,Test,startMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480473066,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480473597,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480479145,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480479848,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480482723,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480482801,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480496583,Revise,changeResistance,resistor,reading_updated,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480499208,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480499317,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480499943,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480500052,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480500599,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480501630,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480503724,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480503990,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480504458,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480504615,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480505146,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480505287,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480510209,Revise,changeResistance,resistor,reading_updated,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480512584,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480513037,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480513599,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480513928,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480514256,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480514990,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480517272,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480517693,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480518365,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480518428,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480519147,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480519303,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480519756,Test,endMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480519881,Test,startMeasure,nonContactAmmeter,None,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480520178,Test,endMeasure,nonContactAmmeter,reading_updated,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480524866,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480526053,Test,endMeasure,nonContactAmmeter,reading_updated,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480527319,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480527320,pause,pause,pause,pause,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480595229,Interface,view,showValues,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480602963,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480603229,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480604792,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480605589,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480607526,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480607729,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480608948,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480609026,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480610292,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480610354,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
a2,51876107,1373480613839,Test,endMeasure,voltmeter,None,1,1,4,4,1,0,0,0,3,0,N,0,0,0,0,0,0,0,0,0
a2,51876107,1373480614245,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,N,1,4,4,1,0,0,0,3,0
