student	Time Stamp	Action	Component	Nodes	Edges	ResistorValues
10009106	1173.31299996	startMeasure	nonContactAmmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=20.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	1186.32799983	startMeasure	voltmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=30.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	1187.73399997	startMeasure	voltmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=30.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	1189.54699993	startMeasure	voltmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=30.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	1191.06299996	startMeasure	voltmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=30.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	1204.70299983	startMeasure	voltmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=30.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	1205.85899997	startMeasure	voltmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=30.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	1211.98399997	startMeasure	nonContactAmmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=30.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	1456.31299996	remove	wire	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,resistor.6,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.4+wire.10,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,resistor.6+wire.10,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=30.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
1075123	0.0	add	battery	battery.0		
1075123	1.625	add	wire	battery.0,wire.0		
1075123	3.3599998951	join	wire	battery.0,wire.0	battery.0+wire.0	
1075123	3.875	add	resistor	battery.0,resistor.0,wire.0	battery.0+wire.0	resistor.0=10.0
1075123	7.79699993134	add	lightBulb	resistor.0,battery.0,lightBulb.0,wire.0	battery.0+wire.0	resistor.0=10.0
1075123	9.3599998951	add	wire	lightBulb.0,wire.1,wire.0,resistor.0,battery.0	wire.0+battery.0	resistor.0=10.0
1075123	11.0	join	wire	lightBulb.0,wire.1,wire.0,resistor.0,battery.0	wire.1+resistor.0,wire.0+battery.0	resistor.0=10.0
1075123	11.0159999132	join	wire	lightBulb.0,wire.1,wire.0,resistor.0,battery.0	lightBulb.0+wire.1,wire.1+resistor.0,wire.0+battery.0	resistor.0=10.0
1075123	11.5779999495	add	wire	lightBulb.0,wire.2,wire.1,wire.0,resistor.0,battery.0	lightBulb.0+wire.1,wire.1+resistor.0,wire.0+battery.0	resistor.0=10.0
1075123	13.6099998951	joinX	wire	lightBulb.0,wire.2,wire.1,wire.0,resistor.0,battery.0	lightBulb.0+wire.2,lightBulb.0+wire.1,wire.2+wire.1,wire.1+resistor.0,wire.0+battery.0	resistor.0=10.0
1075123	15.875	remove	wire	lightBulb.0,wire.1,wire.0,resistor.0,battery.0	lightBulb.0+wire.1,wire.1+resistor.0,wire.0+battery.0	resistor.0=10.0
1075123	17.3129999638	add	wire	wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=10.0
1075123	18.0939999819	join	wire	lightBulb.0,wire.1,wire.0,resistor.0,battery.0,wire.3	lightBulb.0+wire.3,lightBulb.0+wire.1,wire.1+resistor.0,wire.0+battery.0	resistor.0=10.0
1075123	19.2819999456	join	wire	wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.3+battery.0,wire.3+lightBulb.0,wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=10.0
1075123	19.9529999495	add	wire	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.3+battery.0,wire.3+lightBulb.0,wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=10.0
1075123	21.2969999313	join	wire	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.4+wire.0,wire.3+battery.0,wire.3+lightBulb.0,wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=10.0
1075123	22.2819999456	join	wire	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+lightBulb.0,wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=10.0
1075123	29.6409999132	startMeasure	nonContactAmmeter	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+lightBulb.0,wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=10.0
1075123	30.2349998951	startMeasure	nonContactAmmeter	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+lightBulb.0,wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=10.0
1075123	31.0629999638	startMeasure	nonContactAmmeter	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+lightBulb.0,wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=10.0
1075123	32.2349998951	startMeasure	nonContactAmmeter	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+lightBulb.0,wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=10.0
1075123	38.1719999313	startMeasure	voltmeter	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+lightBulb.0,wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=10.0
1075123	39.0159999132	startMeasure	voltmeter	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+lightBulb.0,wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=10.0
1075123	40.0159999132	startMeasure	voltmeter	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+lightBulb.0,wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=10.0
1075123	42.8909999132	startMeasure	voltmeter	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+lightBulb.0,wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=10.0
1075123	60.5469999313	startMeasure	voltmeter	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+lightBulb.0,wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=20.0
1075123	63.2349998951	startMeasure	voltmeter	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+lightBulb.0,wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=20.0
1075123	72.6099998951	startMeasure	voltmeter	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0,lightBulb.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+lightBulb.0,wire.1+resistor.0,wire.1+lightBulb.0,wire.0+battery.0	resistor.0=20.0
1075123	79.7659999132	remove	lightBulb	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.1+resistor.0,wire.0+battery.0	resistor.0=20.0
1075123	80.6099998951	join	wire	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+wire.1,wire.1+resistor.0,wire.0+battery.0	resistor.0=20.0
1075123	83.9379999638	split	junction	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.1+resistor.0,wire.0+battery.0	resistor.0=20.0
1075123	86.3909999132	add	lightBulb	wire.4,wire.3,lightBulb.1,wire.1,wire.0,resistor.0,battery.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.1+resistor.0,wire.0+battery.0	resistor.0=20.0
1075123	87.4069999456	join	lightBulb	wire.4,wire.3,lightBulb.1,wire.1,wire.0,resistor.0,battery.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,lightBulb.1+wire.1,wire.1+resistor.0,wire.0+battery.0	resistor.0=20.0
1075123	88.4529999495	join	lightBulb	wire.4,wire.3,lightBulb.1,wire.1,wire.0,resistor.0,battery.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+lightBulb.1,lightBulb.1+wire.1,wire.1+resistor.0,wire.0+battery.0	resistor.0=20.0
1075123	90.9529999495	startMeasure	voltmeter	wire.4,wire.3,lightBulb.1,wire.1,wire.0,resistor.0,battery.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+lightBulb.1,lightBulb.1+wire.1,wire.1+resistor.0,wire.0+battery.0	resistor.0=20.0
1075123	102.281999946	remove	lightBulb	wire.4,wire.3,wire.1,wire.0,resistor.0,battery.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.1+resistor.0,wire.0+battery.0	resistor.0=20.0
1075123	103.921999931	add	resistor	wire.4,wire.3,wire.1,wire.0,resistor.1,resistor.0,battery.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.1+resistor.0,wire.0+battery.0	resistor.1=10.0,resistor.0=20.0
1075123	105.687999964	join	resistor	wire.4,wire.3,wire.1,wire.0,resistor.1,resistor.0,battery.0	wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.1+resistor.1,wire.1+resistor.0,wire.0+battery.0	resistor.1=10.0,resistor.0=20.0
